manufacturer,icpn,family,series,base_device,package,pin_count,flash_size,temperature_grade,option_suffix,cmsis_device_name,existing_identifier,existing_identifier_kind,mapping_status,openocd_target_config,source_type,source_reference,source_authority,verification_status
STMicroelectronics,STM32F205RBT6,STM32F2,STM32F205,STM32F205RB,LQFP,64,128 KiB,-40 to 85 C,,,STM32F205RBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rb.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RBT6TR,STM32F2,STM32F205,STM32F205RB,LQFP,64,128 KiB,-40 to 85 C,TR,,STM32F205RBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rb.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RBT7,STM32F2,STM32F205,STM32F205RB,LQFP,64,128 KiB,-40 to 105 C,,,STM32F205RBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rb.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RCT6,STM32F2,STM32F205,STM32F205RC,LQFP,64,256 KiB,-40 to 85 C,,,STM32F205RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rc.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RCT6TR,STM32F2,STM32F205,STM32F205RC,LQFP,64,256 KiB,-40 to 85 C,TR,,STM32F205RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rc.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RCT7,STM32F2,STM32F205,STM32F205RC,LQFP,64,256 KiB,-40 to 105 C,,,STM32F205RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rc.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RCT7TR,STM32F2,STM32F205,STM32F205RC,LQFP,64,256 KiB,-40 to 105 C,TR,,STM32F205RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205rc.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RET6,STM32F2,STM32F205,STM32F205RE,LQFP,64,512 KiB,-40 to 85 C,,,STM32F205RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205re.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RET6TR,STM32F2,STM32F205,STM32F205RE,LQFP,64,512 KiB,-40 to 85 C,TR,,STM32F205RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205re.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RET7,STM32F2,STM32F205,STM32F205RE,LQFP,64,512 KiB,-40 to 105 C,,,STM32F205RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205re.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205RET7TR,STM32F2,STM32F205,STM32F205RE,LQFP,64,512 KiB,-40 to 105 C,TR,,STM32F205RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205re.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F205REY6TR,STM32F2,STM32F205,STM32F205RE,WLCSP,66,512 KiB,-40 to 85 C,TR,,STM32F205REYx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f205re.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207ICH6,STM32F2,STM32F207,STM32F207IC,UFBGA,176,256 KiB,-40 to 85 C,,,STM32F207ICHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207ic.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207ICT6,STM32F2,STM32F207,STM32F207IC,LQFP,176,256 KiB,-40 to 85 C,,,STM32F207ICTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207ic.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IEH6,STM32F2,STM32F207,STM32F207IE,UFBGA,176,512 KiB,-40 to 85 C,,,STM32F207IEHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207ie.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IEH6TR,STM32F2,STM32F207,STM32F207IE,UFBGA,176,512 KiB,-40 to 85 C,TR,,STM32F207IEHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207ie.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IET6,STM32F2,STM32F207,STM32F207IE,LQFP,176,512 KiB,-40 to 85 C,,,STM32F207IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207ie.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IFH6,STM32F2,STM32F207,STM32F207IF,UFBGA,176,768 KiB,-40 to 85 C,,,STM32F207IFHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207if.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IFH6TR,STM32F2,STM32F207,STM32F207IF,UFBGA,176,768 KiB,-40 to 85 C,TR,,STM32F207IFHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207if.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F207IFT6,STM32F2,STM32F207,STM32F207IF,LQFP,176,768 KiB,-40 to 85 C,,,STM32F207IFTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f207if.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F215RET6,STM32F2,STM32F215,STM32F215RE,LQFP,64,512 KiB,-40 to 85 C,,,STM32F215RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f215re.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F215RET6TR,STM32F2,STM32F215,STM32F215RE,LQFP,64,512 KiB,-40 to 85 C,TR,,STM32F215RETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f215re.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F215RGT6,STM32F2,STM32F215,STM32F215RG,LQFP,64,1024 KiB,-40 to 85 C,,,STM32F215RGTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f215rg.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F215RGT6TR,STM32F2,STM32F215,STM32F215RG,LQFP,64,1024 KiB,-40 to 85 C,TR,,STM32F215RGTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f215rg.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F215VET6,STM32F2,STM32F215,STM32F215VE,LQFP,100,512 KiB,-40 to 85 C,,,STM32F215VETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f215ve.html#plasma-evidence=stm32f2-phase4.3h-official-st-discovery-2026-09-07-retained-20260907T135555Z-52a8e198,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F217IEH6,STM32F2,STM32F217,STM32F217IE,UFBGA,176,512 KiB,-40 to 85 C,,,STM32F217IEHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f217ie.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F217IET6,STM32F2,STM32F217,STM32F217IE,LQFP,176,512 KiB,-40 to 85 C,,,STM32F217IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f217ie.html#plasma-evidence=stm32f2-phase4.3b-official-st-discovery-2026-09-06-retained-20260906T151730Z-a17d9e4,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F217IGH6,STM32F2,STM32F217,STM32F217IG,UFBGA,176,1024 KiB,-40 to 85 C,,,STM32F217IGHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f217ig.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
STMicroelectronics,STM32F217IGH6TR,STM32F2,STM32F217,STM32F217IG,UFBGA,176,1024 KiB,-40 to 85 C,TR,,STM32F217IGHx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f2x.cfg,official_st_product_page_retained_browser_evidence,https://www.st.com/en/microcontrollers-microprocessors/stm32f217ig.html#plasma-evidence=stm32f2-phase4.3e-official-st-discovery-2026-09-07-retained-20260907T043857Z-596927aa,STMicroelectronics official,verified_direct_st_retained_browser_exact_icpn
