manufacturer,icpn,family,series,base_device,package,pin_count,flash_size,temperature_grade,option_suffix,cmsis_device_name,existing_identifier,existing_identifier_kind,mapping_status,openocd_target_config,source_type,source_reference,source_authority,verification_status
STMicroelectronics,STM32F722ICK6,STM32F7,STM32F722,STM32F722IC,UFBGA,176,256 KiB,-40 to 85 C,,,STM32F722ICKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f722ic.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F722ICT6,STM32F7,STM32F722,STM32F722IC,LQFP,176,256 KiB,-40 to 85 C,,,STM32F722ICTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f722ic.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F723ICK6,STM32F7,STM32F723,STM32F723IC,UFBGA,176,256 KiB,-40 to 85 C,,,STM32F723ICKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f722ic.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F723ICT6,STM32F7,STM32F723,STM32F723IC,LQFP,176,256 KiB,-40 to 85 C,,,STM32F723ICTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f722ic.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F730I8K6,STM32F7,STM32F730,STM32F730I8,UFBGA,176,64 KiB,-40 to 85 C,,,STM32F730I8Kx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f730i8.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F730I8K6TR,STM32F7,STM32F730,STM32F730I8,UFBGA,176,64 KiB,-40 to 85 C,TR,,STM32F730I8Kx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f730i8.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F732IEK6,STM32F7,STM32F732,STM32F732IE,UFBGA,176,512 KiB,-40 to 85 C,,,STM32F732IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f732ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F732IET6,STM32F7,STM32F732,STM32F732IE,LQFP,176,512 KiB,-40 to 85 C,,,STM32F732IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f732ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F733IEK6,STM32F7,STM32F733,STM32F733IE,UFBGA,176,512 KiB,-40 to 85 C,,,STM32F733IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f732ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F733IET6,STM32F7,STM32F733,STM32F733IE,LQFP,176,512 KiB,-40 to 85 C,,,STM32F733IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f732ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IEK6,STM32F7,STM32F745,STM32F745IE,UFBGA,176,512 KiB,-40 to 85 C,,,STM32F745IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IEK6TR,STM32F7,STM32F745,STM32F745IE,UFBGA,176,512 KiB,-40 to 85 C,TR,,STM32F745IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IEK7,STM32F7,STM32F745,STM32F745IE,UFBGA,176,512 KiB,-40 to 105 C,,,STM32F745IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IEK7TR,STM32F7,STM32F745,STM32F745IE,UFBGA,176,512 KiB,-40 to 105 C,TR,,STM32F745IEKx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IET6,STM32F7,STM32F745,STM32F745IE,LQFP,176,512 KiB,-40 to 85 C,,,STM32F745IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F745IET7,STM32F7,STM32F745,STM32F745IE,LQFP,176,512 KiB,-40 to 105 C,,,STM32F745IETx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f745ie.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F750N8H6,STM32F7,STM32F750,STM32F750N8,TFBGA,216,64 KiB,-40 to 85 C,,,STM32F750N8Hx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/en/microcontrollers-microprocessors/stm32f750n8.html#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_direct_st_exact_product_metadata_override
STMicroelectronics,STM32F778AIY6TR,STM32F7,STM32F778,STM32F778AI,WLCSP,180,2048 KiB,-40 to 85 C,TR,,STM32F778AIYx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f777bi.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32F779AIY6TR,STM32F7,STM32F779,STM32F779AI,WLCSP,180,2048 KiB,-40 to 85 C,TR,,STM32F779AIYx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32f7x.cfg,official_st_ordering_information_plus_retained_phase4_6b_identity,https://www.st.com/resource/en/datasheet/stm32f777bi.pdf#identity=stm32f7-phase4.6b-official-st-discovery-2026-09-09-retained-20260909T080415Z-776ebeaf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
