manufacturer,icpn,family,series,base_device,package,pin_count,flash_size,temperature_grade,option_suffix,cmsis_device_name,existing_identifier,existing_identifier_kind,mapping_status,openocd_target_config,source_type,source_reference,source_authority,verification_status
STMicroelectronics,STM32L100C6U6A,STM32L1,STM32L100,STM32L100C6,UFQFPN,48,32 KiB,-40..85 C,A,,STM32L100C6Ux,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100C6U6ATR,STM32L1,STM32L100,STM32L100C6,UFQFPN,48,32 KiB,-40..85 C,ATR,,STM32L100C6Ux,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100R8T6A,STM32L1,STM32L100,STM32L100R8,LQFP,64,64 KiB,-40..85 C,A,,STM32L100R8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100R8T6ATR,STM32L1,STM32L100,STM32L100R8,LQFP,64,64 KiB,-40..85 C,ATR,,STM32L100R8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100RBT6A,STM32L1,STM32L100,STM32L100RB,LQFP,64,128 KiB,-40..85 C,A,,STM32L100RBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100RBT6ATR,STM32L1,STM32L100,STM32L100RB,LQFP,64,128 KiB,-40..85 C,ATR,,STM32L100RBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID025966 Rev 6 p100,https://www.st.com/resource/en/datasheet/stm32l100c6-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100RCT6,STM32L1,STM32L100,STM32L100RC,LQFP,64,256 KiB,-40..85 C,,,STM32L100RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024995 Rev 5 p103,https://www.st.com/resource/en/datasheet/stm32l100rc.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L100RCT6TR,STM32L1,STM32L100,STM32L100RC,LQFP,64,256 KiB,-40..85 C,TR,,STM32L100RCTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024995 Rev 5 p103,https://www.st.com/resource/en/datasheet/stm32l100rc.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C6T6A,STM32L1,STM32L151,STM32L151C6,LQFP,48,32 KiB,-40..85 C,A,,STM32L151C6Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C6T6ATR,STM32L1,STM32L151,STM32L151C6,LQFP,48,32 KiB,-40..85 C,ATR,,STM32L151C6Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C6U6A,STM32L1,STM32L151,STM32L151C6,UFQFPN,48,32 KiB,-40..85 C,A,,STM32L151C6Ux,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C6U6ATR,STM32L1,STM32L151,STM32L151C6,UFQFPN,48,32 KiB,-40..85 C,ATR,,STM32L151C6Ux,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C8T6A,STM32L1,STM32L151,STM32L151C8,LQFP,48,64 KiB,-40..85 C,A,,STM32L151C8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C8T6ATR,STM32L1,STM32L151,STM32L151C8,LQFP,48,64 KiB,-40..85 C,ATR,,STM32L151C8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151C8U6A,STM32L1,STM32L151,STM32L151C8,UFQFPN,48,64 KiB,-40..85 C,A,,STM32L151C8Ux,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151CBT6A,STM32L1,STM32L151,STM32L151CB,LQFP,48,128 KiB,-40..85 C,A,,STM32L151CBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151CBT6ATR,STM32L1,STM32L151,STM32L151CB,LQFP,48,128 KiB,-40..85 C,ATR,,STM32L151CBTx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L151CBU6A,STM32L1,STM32L151,STM32L151CB,UFQFPN,48,128 KiB,-40..85 C,A,,STM32L151CBUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l1.cfg,official_st_datasheet_ordering_information,DocID024330 Rev 5 p126,https://www.st.com/resource/en/datasheet/stm32l151c8-a.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
