manufacturer,icpn,family,series,base_device,package,pin_count,flash_size,temperature_grade,option_suffix,cmsis_device_name,existing_identifier,existing_identifier_kind,mapping_status,openocd_target_config,source_type,source_reference,source_authority,verification_status
STMicroelectronics,STM32L010C6T6,STM32L0,STM32L010,STM32L010C6,LQFP,48,32 KiB,-40..85 C,,,STM32L010C6Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010c6.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010C6T6TR,STM32L0,STM32L010,STM32L010C6,LQFP,48,32 KiB,-40..85 C,TR,,STM32L010C6Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010c6.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010F4P6,STM32L0,STM32L010,STM32L010F4,TSSOP,20,16 KiB,-40..85 C,,,STM32L010F4Px,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010f4.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010F4P6TR,STM32L0,STM32L010,STM32L010F4,TSSOP,20,16 KiB,-40..85 C,TR,,STM32L010F4Px,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010f4.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010K4T6,STM32L0,STM32L010,STM32L010K4,LQFP,32,16 KiB,-40..85 C,,,STM32L010K4Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010f4.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010K4T6TR,STM32L0,STM32L010,STM32L010K4,LQFP,32,16 KiB,-40..85 C,TR,,STM32L010K4Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010f4.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010K8T6,STM32L0,STM32L010,STM32L010K8,LQFP,32,64 KiB,-40..85 C,,,STM32L010K8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010k8.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010K8T6TR,STM32L0,STM32L010,STM32L010K8,LQFP,32,64 KiB,-40..85 C,TR,,STM32L010K8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010k8.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010R8T6,STM32L0,STM32L010,STM32L010R8,LQFP,64,64 KiB,-40..85 C,,,STM32L010R8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010k8.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32L010R8T6TR,STM32L0,STM32L010,STM32L010R8,LQFP,64,64 KiB,-40..85 C,TR,,STM32L010R8Tx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32l0.cfg,manufacturer_ordering_information,https://www.st.com/resource/en/datasheet/stm32l010k8.pdf,STMicroelectronics official,verified_st_datasheet_ordering_information_plus_retained_exact_identity
