manufacturer,icpn,family,series,base_device,package,pin_count,flash_size,temperature_grade,option_suffix,cmsis_device_name,existing_identifier,existing_identifier_kind,mapping_status,openocd_target_config,source_type,source_reference,source_authority,verification_status
STMicroelectronics,STM32WBA50KGU6,STM32WBA5X,STM32WBA50,STM32WBA50KG,UFQFPN,32,1 MiB,-40..85 C,,,STM32WBA50KGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14688 Rev 2 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba50kg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA50KGU6TR,STM32WBA5X,STM32WBA50,STM32WBA50KG,UFQFPN,32,1 MiB,-40..85 C,TR,,STM32WBA50KGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14688 Rev 2 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba50kg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52CEU6,STM32WBA5X,STM32WBA52,STM32WBA52CE,UFQFPN,48,512 KiB,-40..85 C,,,STM32WBA52CEUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52CEU6TR,STM32WBA5X,STM32WBA52,STM32WBA52CE,UFQFPN,48,512 KiB,-40..85 C,TR,,STM32WBA52CEUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52CGU6,STM32WBA5X,STM32WBA52,STM32WBA52CG,UFQFPN,48,1 MiB,-40..85 C,,,STM32WBA52CGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52CGU6TR,STM32WBA5X,STM32WBA52,STM32WBA52CG,UFQFPN,48,1 MiB,-40..85 C,TR,,STM32WBA52CGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52CGU7,STM32WBA5X,STM32WBA52,STM32WBA52CG,UFQFPN,48,1 MiB,-40..105 C,,,STM32WBA52CGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52KEU6,STM32WBA5X,STM32WBA52,STM32WBA52KE,UFQFPN,32,512 KiB,-40..85 C,,,STM32WBA52KEUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA52KGU6,STM32WBA5X,STM32WBA52,STM32WBA52KG,UFQFPN,32,1 MiB,-40..85 C,,,STM32WBA52KGUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
STMicroelectronics,STM32WBA54CEU6,STM32WBA5X,STM32WBA54,STM32WBA54CE,UFQFPN,48,512 KiB,-40..85 C,,,STM32WBA54CEUx,ordering_pattern,deterministic_ordering_pattern,tcl/target/stm32wba5x.cfg,official_st_datasheet_ordering_information_plus_retained_exact_identity,DS14127 Rev 10 Ordering information,https://www.st.com/resource/en/datasheet/stm32wba55cg.pdf,verified_st_datasheet_ordering_information_plus_retained_exact_identity
