vendor,family,subfamily,part_number,identifier_kind,target_config,plasma_status,pack_name,pack_version,source_url
Espressif,ESP32,,ESP32,cmsis_device_name,tcl/target/esp32.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32C2,,ESP32C2,cmsis_device_name,tcl/target/esp32c2.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32C3,,ESP32C3,cmsis_device_name,tcl/target/esp32c3.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32C6,,ESP32C6,cmsis_device_name,tcl/target/esp32c6.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32H2,,ESP32H2,cmsis_device_name,tcl/target/esp32h2.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32S2,,ESP32S2,cmsis_device_name,tcl/target/esp32s2.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Espressif,ESP32S3,,ESP32S3,cmsis_device_name,tcl/target/esp32s3.cfg,not_validated,ESP-IDF,master,https://github.com/espressif/esp-idf/tree/master/components/soc
Infineon,CCG6DF_CFP,,CYPD6129-52LQXI,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG6DF_CFP,,CYPD6129-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG6DF_CFP,,CYPD6139-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG6DF_CFP,,CYPD6229-52LQXI,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG6DF_CFP,,CYPD6229-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG6DF_CFP,,CYPD6239-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7271-68LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7272-68LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7273-68LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7274-68LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7275-68LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7291-68LDXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7D,,CYPD7299-68LDXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7171-40LQXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7172-39BFXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7173-39BFXQ,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7191-40LDXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7192-39BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7193-39BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7194-40BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7195-40BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7196-40BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7198-39BFXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG7S,,CYPD7199-40LDXS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8,,CYPD8125-48LDXI,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8,,CYPD8225-97BZXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8DF_CFP,,CYPD8129-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8DF_CFP,,CYPD8139-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8DF_CFP,,CYPD8229-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CCG8DF_CFP,,CYPD8239-52LQXIT,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc
Infineon,CYT2B6,,CYT2B63BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B63BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B63CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B63CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B64BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B64BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B64CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B64CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B65BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B65BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B65CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B6,,CYT2B65CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B73BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B73BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B73CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B73CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B74BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B74BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B74CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B74CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B75BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B75BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B75CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B75CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B77BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B77BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B77CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B77CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B78BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B78BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B78CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B7,,CYT2B78CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B93BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B93BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B93CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B93CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B94BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B94BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B94CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B94CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B95BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B95BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B95CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B95CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B97BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B97BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B97CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B97CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B98BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B98BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B98CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2B9,,CYT2B98CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL3BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL3BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL3CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL3CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL4BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL4BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL4CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL4CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL5BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL5BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL5CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL5CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL7BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL7BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL7CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL7CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL8BAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL8BAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL8CAE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT2BL,,CYT2BL8CAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1A_DFP,1.7.0,https://itools.infineon.com/cmsis_packs/CAT1A_DFP/Infineon.CAT1A_DFP.pdsc
Infineon,CYT3BB,,CYT3BB5CEE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BB5CES,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BB7CEE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BB7CES,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BB8CEE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BB8CES,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BBBCEE,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3BB,,CYT3BBBCES,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3DL,,CYT3DLABAS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3DL,,CYT3DLABBS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
Infineon,CYT3DL,,CYT3DLABCS,cmsis_device_name,tcl/target/psoc6.cfg,not_validated,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc
